TestName,TestOutcomeName,TestOutcome
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchDiffer,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test13,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@testTabInLiteralInComment,error,0
org.apache.tools.ant.util.LinkedHashtableTest@testEntrySet,pass,1
org.apache.tools.ant.taskdefs.WarTest@testLibRefs,error,0
org.apache.tools.ant.taskdefs.SyncTest@testEmptyCopy,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testNegation,pass,1
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testLabelFlags,pass,1
org.apache.tools.ant.taskdefs.GetTest@test4,pass,1
org.apache.tools.ant.taskdefs.GetTest@test5,pass,1
org.apache.tools.ant.taskdefs.GetTest@test6,pass,1
org.apache.tools.ant.taskdefs.GetTest@test1,pass,1
org.apache.tools.ant.taskdefs.GetTest@test2,pass,1
org.apache.tools.ant.taskdefs.GetTest@test3,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testPseudoTahoeRefid,pass,1
org.apache.tools.ant.DirectoryScannerTest@testAlternateExcludeInclude,pass,1
org.apache.tools.ant.AntClassLoaderDelegationTest@testFindResources,failure,0
org.apache.tools.ant.types.ResourceOutputTest@testpropertyoutput2,pass,1
org.apache.tools.ant.util.DateUtilsTest@testElapsedTime,pass,1
org.apache.tools.ant.taskdefs.JarTest@testRecreateZipfilesetWithUpdateAdditionalFiles,failure,0
org.apache.tools.ant.taskdefs.optional.image.ImageTest@testSimpleScale,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@testFixlastFalseMac,error,0
org.apache.tools.ant.util.FileUtilsTest@testCreateTempFile,pass,1
org.apache.tools.ant.IncludeTest@testParseErrorInIncluding,failure,0
org.apache.tools.ant.taskdefs.AbstractCvsTaskTest@testPackageAttribute,failure,0
org.apache.tools.ant.taskdefs.CopyTest@testFilterTest,pass,1
org.apache.tools.ant.taskdefs.PropertyTest@test2,failure,0
org.apache.tools.ant.taskdefs.RmicTest@testCompilerArg,pass,1
org.apache.tools.ant.taskdefs.PropertyTest@test1,pass,1
org.apache.tools.ant.util.StringUtilsTest@testRemovePrefix,pass,1
org.apache.tools.ant.types.PathTest@testConstructorMixedStyle,pass,1
org.apache.tools.ant.taskdefs.PropertyTest@test4,failure,0
org.apache.tools.ant.taskdefs.PropertyTest@test5,error,0
org.apache.tools.ant.util.LayoutPreservingPropertiesTest@testClear,pass,1
org.apache.tools.ant.types.AssertionsTest@testJunit,error,0
org.apache.tools.ant.taskdefs.condition.XorTest@test01,pass,1
org.apache.tools.ant.taskdefs.condition.XorTest@test00,pass,1
org.apache.tools.zip.ZipLongTest@testToBytes,pass,1
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testNonPublic,error,0
org.apache.tools.ant.taskdefs.JavadocTest@testNonJavaIncludes,pass,1
org.apache.tools.ant.util.DOMElementWriterTest@testEncodeData,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testCreatePattern,error,0
org.apache.tools.ant.util.VectorSetTest@testRemoveRange,pass,1
org.apache.tools.ant.taskdefs.optional.BeanShellScriptTest@testCanLoad,error,0
org.apache.tools.ant.util.LinkedHashtableTest@testPutAll,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testMoveFileAndFileset,pass,1
org.apache.tools.mail.MailMessageTest@testEmptyBody,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testCrCrLfSequenceMac,error,0
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoPrefixAsDoublyNegatedPropertyset,pass,1
org.apache.tools.ant.util.StringUtilsTest@testEndsWithLongerString,pass,1
org.apache.tools.ant.types.AddTypeTest@testAddFilter,pass,1
org.apache.tools.ant.types.selectors.SizeSelectorTest@testRespondsToError,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetAttributeMethod,pass,1
org.apache.tools.ant.taskdefs.BZip2Test@testRealTest,error,0
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test5,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test6,error,0
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test7,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test1,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test2,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test3,error,0
org.apache.tools.ant.util.VectorSetTest@testRemoveAllElements,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test8,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test9,error,0
org.apache.tools.ant.taskdefs.condition.HttpTest@testHeadRequest,pass,1
org.apache.tools.ant.taskdefs.JavadocTest@testPathelementLocationPath,pass,1
org.apache.tools.ant.util.FileUtilsTest@testRemoveLeadingPath,pass,1
org.apache.tools.ant.taskdefs.condition.HttpTest@testBadRequestMethod,pass,1
org.apache.tools.ant.DirectoryScannerTest@testChildrenOfExcludedDirectory,pass,1
org.apache.tools.ant.taskdefs.optional.ReplaceRegExpTest@testReplace,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testContainsIncomplete2,pass,1
org.apache.tools.ant.taskdefs.TouchTest@testNow,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testContainsIncomplete1,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testSimple,pass,1
org.apache.tools.ant.taskdefs.condition.IsSignedTest@testPass,error,0
org.apache.tools.ant.taskdefs.ChecksumTest@testVerifyFromProperty,error,0
org.apache.tools.ant.DirectoryScannerTest@testFullpathDiffersInCaseScanningInsensitive,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testCheckoutCommandLine,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testWithPrefixAndRegex,pass,1
org.apache.tools.ant.types.XMLCatalogTest@testEntryReference,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchSameEol,pass,1
org.apache.tools.zip.ZipShortTest@testEquals,pass,1
org.apache.tools.ant.taskdefs.TypedefTest@testEmpty,pass,1
org.apache.tools.tar.TarEntryTest@testFileConstructor,pass,1
org.apache.tools.ant.filters.EscapeUnicodeTest@testEscapeUnicode,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testIDL,error,0
org.apache.tools.ant.types.optional.depend.ClassFileSetTest@testComboSet,error,0
org.apache.tools.ant.taskdefs.BasenameTest@testValueEqualsSuffixWithDot,pass,1
org.apache.tools.ant.taskdefs.TarTest@test8UsingZipEntry,error,0
org.apache.tools.ant.taskdefs.AntlibTest@testNsCurrent,error,0
org.apache.tools.ant.types.selectors.SizeSelectorTest@testParameterParsingUpperCase,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testNegationFalse,pass,1
org.apache.tools.ant.taskdefs.TypeAdapterTest@testOnErrorIgnore,pass,1
org.apache.tools.ant.util.VectorSetTest@testAdd,pass,1
org.apache.tools.ant.taskdefs.MakeUrlTest@testNoProperty,pass,1
org.apache.tools.ant.DirectoryScannerTest@testOrderOfIncludePatternsIrrelevant,pass,1
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testLocalhostURL,pass,1
org.apache.tools.ant.taskdefs.PreSetDefTest@testCorrectTaskNameBadEl,pass,1
org.apache.tools.ant.taskdefs.AntStructureTest@test1,pass,1
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testLocalhost,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testHandleDollerMatch,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testTrimFileByLine,pass,1
org.apache.tools.ant.filters.ConcatFilterTest@testFilterReaderAfter,error,0
org.apache.tools.ant.taskdefs.condition.HttpTest@testNoMethod,pass,1
org.apache.tools.zip.ZipLongTest@testFromBytes,pass,1
org.apache.tools.ant.taskdefs.MakeUrlTest@testNoFile,pass,1
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testNoSource,failure,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testScenarioCustomSelectorSettings,error,0
org.apache.tools.ant.taskdefs.ZipTest@test8,error,0
org.apache.tools.ant.taskdefs.ZipTest@test1,error,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testCheckinCommandLine,pass,1
org.apache.tools.ant.taskdefs.ZipTest@test2,error,0
org.apache.tools.ant.taskdefs.ZipTest@test5,error,0
org.apache.tools.ant.taskdefs.ZipTest@test7,error,0
org.apache.tools.ant.taskdefs.ZipTest@test6,error,0
org.apache.tools.ant.ExtendedTaskdefTest@testRun2,failure,0
org.apache.tools.ant.taskdefs.SyncTest@testEmptyDirCopy,pass,1
org.apache.tools.ant.types.EnumeratedAttributeTest@testFactory,pass,1
org.apache.tools.ant.taskdefs.condition.TypeFoundTest@testTask,pass,1
org.apache.tools.ant.DirectoryScannerTest@testProhibitSymlinks,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testInfiniteFilter,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testUnixLineOutput,pass,1
org.apache.tools.ant.ExecutorTest@testSingleCheckFailure,pass,1
org.apache.tools.ant.LocationTest@testConditionTask,pass,1
org.apache.tools.ant.taskdefs.condition.IsFileSelectedTest@testSimple,error,0
org.apache.tools.ant.taskdefs.ConcatTest@testAppend,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchDifferentOnemissing,pass,1
org.apache.tools.ant.types.selectors.ContainsSelectorTest@testValidate,pass,1
org.apache.tools.ant.util.JavaEnvUtilsTest@testGetExecutableWindows,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testReplaceStrings,pass,1
org.apache.tools.ant.filters.HeadTailTest@testFilterReaderHeadLinesSkip,error,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testCheckinExceptions,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoWithEmptyPrefixToLog,pass,1
org.apache.tools.ant.taskdefs.SignJarTest@testURLKeystoreFile,error,0
org.apache.tools.ant.filters.HeadTailTest@testHead,error,0
org.apache.tools.ant.taskdefs.JavadocTest@testNestedFilesetPath,failure,0
org.apache.tools.ant.taskdefs.InitializeClassTest@testAll,error,0
org.apache.tools.ant.taskdefs.CVSPassTest@testPassFileMultipleEntry,pass,1
org.apache.tools.ant.types.optional.ScriptSelectorTest@testFileAttribute,error,0
org.apache.tools.ant.taskdefs.InputTest@testGreedyInlineHandlerRefid,error,0
org.apache.tools.ant.types.PermissionsTest@testOther,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testDigestAlgorithmSHA,error,0
org.apache.tools.ant.taskdefs.DynamicTest@testSimple,pass,1
org.apache.tools.mail.MailMessageTest@testNoSubject,pass,1
org.apache.tools.ant.ProjectHelperRepositoryTest@testUnkwnowHelper,pass,1
org.apache.tools.ant.taskdefs.ZipExtraFieldTest@testPreservesExtraFields,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testContainsAndPut,pass,1
org.apache.tools.ant.taskdefs.SyncTest@testCopyNoRemoveSelectors,pass,1
org.apache.tools.ant.types.PathTest@testRelativePathUnixStyle,pass,1
org.apache.tools.zip.ZipOutputStreamTest@testZipLong,pass,1
org.apache.tools.ant.taskdefs.AptTest@testAptForkFalse,error,0
org.apache.tools.ant.util.DateUtilsTest@testPhaseOfMoon,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testIsfalseTrue,pass,1
org.apache.tools.ant.filters.NoNewLineTest@testNoAddNewLine,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testAndFails,pass,1
org.apache.tools.ant.taskdefs.LoadFileTest@testLoadAFile,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testNoOverwrite,pass,1
org.apache.tools.ant.util.LazyFileOutputStreamTest@testSingleByte,pass,1
org.apache.tools.ant.taskdefs.TypeAdapterTest@testTaskAdapter,pass,1
org.apache.tools.ant.taskdefs.AntStructureTest@testCustomPrinter,pass,1
org.apache.tools.ant.taskdefs.LoadFileTest@testOneLine,pass,1
org.apache.tools.ant.taskdefs.optional.script.ScriptDefTest@testNestedByClassName,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testExplicitClass,error,0
org.apache.tools.ant.types.CommandlineTest@testTokenizer,pass,1
org.apache.tools.ant.util.GlobPatternMapperTest@testPostfixOnly,pass,1
org.apache.tools.ant.taskdefs.ParallelTest@testThreadCount,pass,1
org.apache.tools.ant.ProjectHelperRepositoryTest@testNoDefaultContructor,pass,1
org.apache.tools.ant.taskdefs.CopyfileTest@test1,pass,1
org.apache.tools.ant.taskdefs.CopyfileTest@test2,pass,1
org.apache.tools.ant.taskdefs.CopyfileTest@test3,pass,1
org.apache.tools.ant.taskdefs.CopyfileTest@test4,pass,1
org.apache.tools.ant.taskdefs.CopyfileTest@test5,error,0
org.apache.tools.ant.taskdefs.CopyfileTest@test6,pass,1
org.apache.tools.ant.taskdefs.MakeUrlTest@testFilesetSeparator,pass,1
org.apache.tools.ant.taskdefs.JarTest@testNoVersionInfoIgnore,pass,1
org.apache.tools.ant.util.ReaderInputStreamTest@testSimple16,pass,1
org.apache.tools.ant.AntClassLoaderTest@testGetPackage,error,0
org.apache.tools.ant.util.JavaEnvUtilsTest@testGetExecutableMostPlatforms,pass,1
org.apache.tools.ant.taskdefs.UpToDateTest@testFilesetOutOfDate,pass,1
org.apache.tools.ant.taskdefs.optional.script.ScriptDefTest@testSimple,error,0
org.apache.tools.ant.types.FileListTest@testSimple,pass,1
org.apache.tools.ant.taskdefs.NiceTest@testSlower,pass,1
org.apache.tools.ant.types.selectors.TokenizedPatternTest@testEndsWith,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testReplaceString,pass,1
org.apache.tools.ant.types.XMLCatalogBuildFileTest@testEntityNoCatalog,error,0
org.apache.tools.ant.types.ZipFileSetTest@testAttributes,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testOrder2,error,0
org.apache.tools.ant.taskdefs.ManifestTest@testOrder1,error,0
org.apache.tools.ant.types.MapperTest@testEmptyElementIfIsReference,pass,1
org.apache.tools.ant.types.XMLCatalogTest@testEmptyElementIfIsReference,pass,1
org.apache.tools.ant.taskdefs.PreSetDefTest@testAntTypeTest,pass,1
org.apache.tools.ant.types.ZipFileSetTest@testCircularReferenceCheck,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testCompleteDirectoryMove,pass,1
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testIso2022Jp,error,0
org.apache.tools.ant.taskdefs.JavacTest@testTargetNoDefault,pass,1
org.apache.tools.ant.taskdefs.XmlnsTest@testOther,pass,1
org.apache.tools.ant.util.LayoutPreservingPropertiesTest@testEscaping,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchIdentical,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testUri,pass,1
org.apache.tools.zip.ZipShortTest@testSign,pass,1
org.apache.tools.ant.util.VectorSetTest@testRemoveElement,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoPrefixAsPropertyset,pass,1
org.apache.tools.ant.taskdefs.optional.JavahTest@testSimpleCompile,error,0
org.apache.tools.ant.ProjectComponentTest@testClone,pass,1
org.apache.tools.ant.types.selectors.DepthSelectorTest@testValidate,pass,1
org.apache.tools.ant.util.VectorSetTest@testRemoveAll,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testPropertyfileCache,pass,1
org.apache.tools.ant.taskdefs.optional.XmlValidateCatalogTest@testXmlCatalogPath,error,0
org.apache.tools.ant.taskdefs.BUnzip2Test@testRealTest,error,0
org.apache.tools.ant.taskdefs.JavacTest@testForkedExecutableName,pass,1
org.apache.tools.ant.taskdefs.optional.XsltTest@testXMLWithEntitiesInNonAsciiPath,error,0
org.apache.tools.zip.AsiExtraFieldTest@testClone,pass,1
org.apache.tools.ant.taskdefs.JarTest@testNoVersionInfoNoStrict,pass,1
org.apache.tools.ant.ExecutorTest@testKeepGoingDefault,pass,1
org.apache.tools.ant.types.selectors.SignedSelectorTest@testName,error,0
org.apache.tools.ant.util.LinkedHashtableTest@testGet,pass,1
org.apache.tools.ant.util.LazyFileOutputStreamTest@testNoFileWithoutWrite,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testAcceptZeroPermissions,error,0
org.apache.tools.ant.taskdefs.PropertyTest@testPrefixFailure,pass,1
org.apache.tools.ant.taskdefs.LoadFileTest@testStripJavaComments,pass,1
org.apache.tools.ant.taskdefs.TouchTest@testMillis,error,0
org.apache.tools.ant.taskdefs.XmlPropertyTest@testKeeprootSemantic,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testKaffe,error,0
org.apache.tools.ant.taskdefs.UnzipTest@test1,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@test2,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@test3,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testRewriteZeroPermissions,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testCreatePropertiesCacheViaCustomSelector,error,0
org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest@testFindJarNameNoClasspath,pass,1
org.apache.tools.ant.types.AssertionsTest@testReferences,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testIllegalNameBegin,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testRunSuccessWithFailOnError,error,0
org.apache.tools.ant.taskdefs.MakeUrlTest@testPath,failure,0
org.apache.tools.ant.filters.HeadTailTest@testHeadSkip,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testDelayUpdateBuildFinished,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testFilterChain,error,0
org.apache.tools.ant.taskdefs.AntTest@testMultiplePropertyFileChildren,error,0
org.apache.tools.ant.taskdefs.optional.JavahTest@testCompileFileset,error,0
org.apache.tools.ant.taskdefs.MacroDefTest@testAttributeDescription,pass,1
org.apache.tools.ant.taskdefs.PathConvertTest@testMapper,failure,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testDelayUpdateTaskFinished,pass,1
org.apache.tools.ant.types.selectors.DepthSelectorTest@testSelectionBehaviour,error,0
org.apache.tools.ant.taskdefs.JavaTest@testSpawn,error,0
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testParentLevel2WithJars,pass,1
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testNoDoubleSchemaLocation,failure,0
org.apache.tools.zip.UTF8ZipFilesTest@testUtf8FileRoundtripExplicitUnicodeExtra,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testIsDynamic,pass,1
org.apache.tools.ant.taskdefs.AbstractCvsTaskTest@testTagAttribute,failure,0
org.apache.tools.ant.ProjectTest@testTaskDefinitionContains,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testTwoPatternSetsWithExcludes,pass,1
org.apache.tools.ant.TopLevelTaskTest@testCalledFromTopLevelAnt,error,0
org.apache.tools.ant.DirectoryScannerTest@testParentDiffersInCaseScanningInsensitive,pass,1
org.apache.tools.ant.taskdefs.TypedefTest@testNoResourceOnErrorFail,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testCreatePropertiesCacheViaModifiedSelector,error,0
org.apache.tools.ant.taskdefs.optional.image.ImageTest@testOverwriteTrue,error,0
org.apache.tools.ant.taskdefs.MakeUrlTest@testValidation,pass,1
org.apache.tools.ant.ExecutorTest@testDefaultExecutor,pass,1
org.apache.tools.ant.taskdefs.JarTest@testNoVersionInfoFail,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testIsEmpty,pass,1
org.apache.tools.zip.ZipEntryTest@testExtraFieldMerging,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testIIOPDest,error,0
org.apache.tools.ant.taskdefs.AvailableTest@test9,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchExistence,failure,0
org.apache.tools.ant.taskdefs.ChecksumTest@testCreateSVFformat,error,0
org.apache.tools.ant.types.AddTypeTest@testNamespace,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test3,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test2,pass,1
org.apache.tools.ant.taskdefs.EchoXMLTest@testPass,pass,1
org.apache.tools.ant.taskdefs.MkdirTest@test3,pass,1
org.apache.tools.ant.taskdefs.MkdirTest@test2,failure,0
org.apache.tools.ant.taskdefs.MkdirTest@test1,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test4,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testScenario1,error,0
org.apache.tools.ant.types.selectors.SizeSelectorTest@testParameterParsingLowerCase,pass,1
org.apache.tools.mail.MailMessageTest@testAPIExample,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testFilterSet,error,0
org.apache.tools.ant.taskdefs.JavaTest@testRedirect3,error,0
org.apache.tools.ant.taskdefs.JavaTest@testRedirect2,error,0
org.apache.tools.ant.util.LayoutPreservingPropertiesTest@testRemoveWithComment,pass,1
org.apache.tools.ant.taskdefs.condition.TypeFoundTest@testType,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoToBadFile,pass,1
org.apache.tools.ant.util.LoaderUtilsTest@testGetXyzSource,failure,0
org.apache.tools.ant.taskdefs.AntTest@testReferenceInheritance,error,0
org.apache.tools.ant.types.XMLCatalogTest@testEmptyCatalog,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testPseudoTahoeNested,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testEncoding,pass,1
org.apache.tools.ant.filters.HeadTailTest@testTail,error,0
org.apache.tools.ant.util.VectorSetTest@testInsertElementAt,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testAntClasspath,error,0
org.apache.tools.ant.taskdefs.JarTest@testRecreateZipfilesetWithoutUpdateAdditionalFiles,error,0
org.apache.tools.ant.types.EnumeratedAttributeTest@testContains,pass,1
org.apache.tools.zip.ZipShortTest@testClone,pass,1
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testNoTargets,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testMissingFileIgnore,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@testSupergrammarChangeRecompile,error,0
org.apache.tools.ant.types.XMLCatalogTest@testAbsolutePath,failure,0
org.apache.tools.ant.taskdefs.condition.HttpTest@testGetRequest,pass,1
org.apache.tools.ant.taskdefs.PreSetDefTest@testElementOrder,pass,1
org.apache.tools.ant.taskdefs.optional.script.ScriptDefTest@testNoLang,failure,0
org.apache.tools.ant.taskdefs.optional.JspcTest@testUriroot,failure,0
org.apache.tools.ant.types.resources.JavaResourceTest@testGetURLOfManifest,pass,1
org.apache.tools.ant.taskdefs.JarTest@test3,pass,1
org.apache.tools.ant.taskdefs.JarTest@test2,pass,1
org.apache.tools.ant.taskdefs.JarTest@test1,pass,1
org.apache.tools.ant.taskdefs.JarTest@test4,pass,1
org.apache.tools.zip.UTF8ZipFilesTest@testUtf8FileRoundtripImplicitUnicodeExtra,pass,1
org.apache.tools.ant.types.MapperTest@testChained,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetExtensionPoints,pass,1
org.apache.tools.ant.AntClassLoaderDelegationTest@testFindIsolateResources,failure,0
org.apache.tools.ant.util.SymlinkUtilsTest@testRootIsNoSymlink,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testsame,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testRunFailFoeFork,error,0
org.apache.tools.ant.taskdefs.DeleteTest@test8,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test9,pass,1
org.apache.tools.ant.taskdefs.SyncTest@testCopyAndRemoveWithZipfileset,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testDifferentWindowsDrive,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test1,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test6,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test7,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test4,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test5,pass,1
org.apache.tools.ant.types.optional.depend.ClassFileSetTest@testMethodParam,error,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testHistoryCommandLine2,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testHistoryCommandLine3,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testHistoryCommandLine1,pass,1
org.apache.tools.ant.taskdefs.JarTest@testNoRecreateWithUpdate,pass,1
org.apache.tools.ant.taskdefs.GzipTest@test4,pass,1
org.apache.tools.ant.taskdefs.GzipTest@test1,pass,1
org.apache.tools.ant.taskdefs.GzipTest@test3,pass,1
org.apache.tools.ant.taskdefs.GzipTest@test2,pass,1
org.apache.tools.ant.LocationTest@testMacrodefWrappedTask,pass,1
org.apache.tools.ant.util.PackageNameMapperTest@testMapping,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testUnset,pass,1
org.apache.tools.ant.taskdefs.MultiMapTest@testMoveWithEmpty,pass,1
org.apache.tools.ant.taskdefs.TypedefTest@testNoName,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testIstrueFalse,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testIIOP,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testNegationIncomplete,pass,1
org.apache.tools.ant.taskdefs.JavacTest@testCompilerAdapter,error,0
org.apache.tools.ant.taskdefs.optional.PropertyFileTest@testExerciseDefaultAndIncrement,error,0
org.apache.tools.ant.taskdefs.AntLikeTasksAtTopLevelTest@testAnt,failure,0
org.apache.tools.ant.taskdefs.ManifestTest@testReplace,error,0
org.apache.tools.ant.taskdefs.TaskdefTest@test4,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test5,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test6,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test7,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test1,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test2,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test3,pass,1
org.apache.tools.ant.taskdefs.EchoXMLTest@testFail,pass,1
org.example.junit.XmlParserTest@testXercesHandlesSchema,error,0
org.apache.tools.ant.taskdefs.JavacTest@testTargetWithDefault,pass,1
org.apache.tools.ant.util.FileUtilsTest@testIsContextRelativePath,pass,1
org.apache.tools.ant.types.FileSetTest@testEmptyElementIfIsReference,pass,1
org.apache.tools.ant.taskdefs.UntarTest@testRealBzip2Test,error,0
org.apache.tools.ant.taskdefs.SubAntTest@testMultipleTargetsOneDoesntExist_FOEfalse,failure,0
org.apache.tools.ant.taskdefs.ConditionTest@testIsfalseFalse,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testDuplicateAttribute,pass,1
org.apache.tools.ant.taskdefs.optional.TraXLiaisonTest@testXalan2Redirect,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testVerifyAsCondition,error,0
org.apache.tools.ant.taskdefs.CopyTest@testMissingDirIgnore,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testNoJarNoClassname,error,0
org.apache.tools.ant.taskdefs.UntarTest@testTestGzipTarTask,error,0
org.apache.tools.ant.taskdefs.TouchTest@testGoodPattern,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testEmptyDest,error,0
org.apache.tools.ant.taskdefs.AntTest@testMultipleTargets,error,0
org.apache.tools.ant.types.selectors.SignedSelectorTest@testNotSelected,pass,1
org.apache.tools.ant.types.selectors.ContainsSelectorTest@testRespondsToError,pass,1
org.apache.tools.ant.taskdefs.ExecuteWatchdogTest@testTimeOut,pass,1
org.apache.tools.ant.taskdefs.condition.AntVersionTest@testAtLeast,pass,1
